Geneset,Gene,Source
KEGG_STEROID_HORMONE_BIOSYNTHESIS,UGT2B17,KEGG
KEGG_STEROID_HORMONE_BIOSYNTHESIS,UGT2B15,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V1G1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,UQCR10,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFA5,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFA4,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX6CP3,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,PPA2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP5J2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFS7,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,CYTB,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V0A1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V1G2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V0B,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP5O,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6AP1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX8C,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX3,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX5B,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX4I1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V0A4,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP12A,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP8,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP5H,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFA2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFA3,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFA1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,LOC100133737,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP5G1P5,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,UQCRQ,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V1H,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP5D,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,LHPP,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V0D2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX7A2L,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP5G3,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V1C2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP5G2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP5G1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP5F1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP5E,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX5A,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,TCIRG1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,UQCRHL,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP4B,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V1D,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP4A,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP5A1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP5J,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP5I,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,SDHA,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V1A,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V1E1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFA4L2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V1B2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V1B1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V1C1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V0C,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX10,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX8A,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX7C,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,LOC642502,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,SDHD,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,SDHB,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,SDHC,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V1G3,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX7B,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX7A1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX7A2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX6C,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX17,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP5B,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX6B1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP5C1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,LOC644310,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V1F,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX7B2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V0A2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,UQCRB,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V0D1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX6A2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX6A1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,UQCRH,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,UQCRFS1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,UQCRC2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,UQCRC1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFB3,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFB1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFB2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFA10,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFAB1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V0E2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ND6,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFA9,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ND5,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFA7,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFA8,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,UQCR11,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFA6,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFV3,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V1E2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ND4,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ND4L,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,LOC727947,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ND2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX6B2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,PPA1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ND3,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX4I2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ND1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP5L,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,ATP6V0E1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFA11,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFB10,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFS8,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFC1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFC2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFS1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFV2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFB6,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFS4,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFB7,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFV1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFB8,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFS6,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFB9,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFS5,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFS2,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFB4,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFS3,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,NDUFB5,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,CYC1,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX11,KEGG
KEGG_OXIDATIVE_PHOSPHORYLATION,COX15,KEGG
KEGG_PURINE_METABOLISM,POLR2G,KEGG
KEGG_PURINE_METABOLISM,NT5C2,KEGG
KEGG_PURINE_METABOLISM,POLR2H,KEGG
KEGG_PURINE_METABOLISM,ENPP3,KEGG
KEGG_PURINE_METABOLISM,POLR2E,KEGG
KEGG_PURINE_METABOLISM,POLR2F,KEGG
KEGG_PURINE_METABOLISM,ENPP1,KEGG
KEGG_PURINE_METABOLISM,XDH,KEGG
KEGG_PURINE_METABOLISM,POLR2I,KEGG
KEGG_PURINE_METABOLISM,POLR2J,KEGG
KEGG_PURINE_METABOLISM,POLE3,KEGG
KEGG_PURINE_METABOLISM,ADSS,KEGG
KEGG_PURINE_METABOLISM,PRPS2,KEGG
KEGG_PURINE_METABOLISM,ADSL,KEGG
KEGG_PURINE_METABOLISM,NME6,KEGG
KEGG_PURINE_METABOLISM,POLR1D,KEGG
KEGG_PURINE_METABOLISM,PNPT1,KEGG
KEGG_PURINE_METABOLISM,POLR2K,KEGG
KEGG_PURINE_METABOLISM,PDE11A,KEGG
KEGG_PURINE_METABOLISM,POLD3,KEGG
KEGG_PURINE_METABOLISM,POLR2L,KEGG
KEGG_PURINE_METABOLISM,AK1,KEGG
KEGG_PURINE_METABOLISM,NME1-NME2,KEGG
KEGG_PURINE_METABOLISM,AK2,KEGG
KEGG_PURINE_METABOLISM,AK4,KEGG
KEGG_PURINE_METABOLISM,POLA2,KEGG
KEGG_PURINE_METABOLISM,CANT1,KEGG
KEGG_PURINE_METABOLISM,AMPD1,KEGG
KEGG_PURINE_METABOLISM,AMPD3,KEGG
KEGG_PURINE_METABOLISM,AMPD2,KEGG
KEGG_PURINE_METABOLISM,NME4,KEGG
KEGG_PURINE_METABOLISM,GUCY2D,KEGG
KEGG_PURINE_METABOLISM,NME1,KEGG
KEGG_PURINE_METABOLISM,ATIC,KEGG
KEGG_PURINE_METABOLISM,NME2,KEGG
KEGG_PURINE_METABOLISM,DGUOK,KEGG
KEGG_PURINE_METABOLISM,POLR3C,KEGG
KEGG_PURINE_METABOLISM,NME3,KEGG
KEGG_PURINE_METABOLISM,POLR3G,KEGG
KEGG_PURINE_METABOLISM,POLR3F,KEGG
KEGG_PURINE_METABOLISM,PRUNE,KEGG
KEGG_PURINE_METABOLISM,C17orf48,KEGG
KEGG_PURINE_METABOLISM,PDE4B,KEGG
KEGG_PURINE_METABOLISM,PDE4C,KEGG
KEGG_PURINE_METABOLISM,PDE3B,KEGG
KEGG_PURINE_METABOLISM,PDE4A,KEGG
KEGG_PURINE_METABOLISM,NUDT2,KEGG
KEGG_PURINE_METABOLISM,GMPR2,KEGG
KEGG_PURINE_METABOLISM,PDE6C,KEGG
KEGG_PURINE_METABOLISM,PDE6D,KEGG
KEGG_PURINE_METABOLISM,PDE4D,KEGG
KEGG_PURINE_METABOLISM,PDE6A,KEGG
KEGG_PURINE_METABOLISM,PRIM1,KEGG
KEGG_PURINE_METABOLISM,PRIM2,KEGG
KEGG_PURINE_METABOLISM,AK5,KEGG
KEGG_PURINE_METABOLISM,GMPR,KEGG
KEGG_PURINE_METABOLISM,NME5,KEGG
KEGG_PURINE_METABOLISM,PDE7B,KEGG
KEGG_PURINE_METABOLISM,PDE5A,KEGG
KEGG_PURINE_METABOLISM,POLD4,KEGG
KEGG_PURINE_METABOLISM,GUCY1A2,KEGG
KEGG_PURINE_METABOLISM,FHIT,KEGG
KEGG_PURINE_METABOLISM,ADCY3,KEGG
KEGG_PURINE_METABOLISM,ADCY2,KEGG
KEGG_PURINE_METABOLISM,ADCY1,KEGG
KEGG_PURINE_METABOLISM,POLA1,KEGG
KEGG_PURINE_METABOLISM,PDE3A,KEGG
KEGG_PURINE_METABOLISM,PDE2A,KEGG
KEGG_PURINE_METABOLISM,PDE1C,KEGG
KEGG_PURINE_METABOLISM,ADSSL1,KEGG
KEGG_PURINE_METABOLISM,ADA,KEGG
KEGG_PURINE_METABOLISM,ENTPD8,KEGG
KEGG_PURINE_METABOLISM,POLE2,KEGG
KEGG_PURINE_METABOLISM,PDE8A,KEGG
KEGG_PURINE_METABOLISM,PDE9A,KEGG
KEGG_PURINE_METABOLISM,PDE1B,KEGG
KEGG_PURINE_METABOLISM,NUDT9,KEGG
KEGG_PURINE_METABOLISM,POLD1,KEGG
KEGG_PURINE_METABOLISM,GDA,KEGG
KEGG_PURINE_METABOLISM,POLD2,KEGG
KEGG_PURINE_METABOLISM,POLE,KEGG
KEGG_PURINE_METABOLISM,PDE6B,KEGG
KEGG_PURINE_METABOLISM,PDE7A,KEGG
KEGG_PURINE_METABOLISM,PRPS1,KEGG
KEGG_PURINE_METABOLISM,POLR1E,KEGG
KEGG_PURINE_METABOLISM,PAICS,KEGG
KEGG_PURINE_METABOLISM,NT5C1A,KEGG
KEGG_PURINE_METABOLISM,POLR2B,KEGG
KEGG_PURINE_METABOLISM,POLR3A,KEGG
KEGG_PURINE_METABOLISM,PDE6H,KEGG
KEGG_PURINE_METABOLISM,POLR2A,KEGG
KEGG_PURINE_METABOLISM,PDE6G,KEGG
KEGG_PURINE_METABOLISM,POLR2D,KEGG
KEGG_PURINE_METABOLISM,DCK,KEGG
KEGG_PURINE_METABOLISM,POLR2C,KEGG
KEGG_PURINE_METABOLISM,ADCY8,KEGG
KEGG_PURINE_METABOLISM,ADCY9,KEGG
KEGG_PURINE_METABOLISM,ADCY6,KEGG
KEGG_PURINE_METABOLISM,AK7,KEGG
KEGG_PURINE_METABOLISM,ADCY7,KEGG
KEGG_PURINE_METABOLISM,ADCY5,KEGG
KEGG_PURINE_METABOLISM,GMPS,KEGG
KEGG_PURINE_METABOLISM,ADCY10,KEGG
KEGG_PURINE_METABOLISM,POLR3K,KEGG
KEGG_PURINE_METABOLISM,POLR1B,KEGG
KEGG_PURINE_METABOLISM,PNP,KEGG
KEGG_PURINE_METABOLISM,RRM2B,KEGG
KEGG_PURINE_METABOLISM,PDE1A,KEGG
KEGG_PURINE_METABOLISM,POLR2J2,KEGG
KEGG_PURINE_METABOLISM,HPRT1,KEGG
KEGG_PURINE_METABOLISM,GART,KEGG
KEGG_PURINE_METABOLISM,PAPSS1,KEGG
KEGG_PURINE_METABOLISM,PAPSS2,KEGG
KEGG_PURINE_METABOLISM,NT5M,KEGG
KEGG_PURINE_METABOLISM,ADCY4,KEGG
KEGG_PURINE_METABOLISM,IMPDH1,KEGG
KEGG_PURINE_METABOLISM,IMPDH2,KEGG
KEGG_PURINE_METABOLISM,POLR3H,KEGG
KEGG_PURINE_METABOLISM,POLR2J3,KEGG
KEGG_PURINE_METABOLISM,POLR1A,KEGG
KEGG_PURINE_METABOLISM,POLR3B,KEGG
KEGG_PURINE_METABOLISM,GUCY1B3,KEGG
KEGG_PURINE_METABOLISM,PKLR,KEGG
KEGG_PURINE_METABOLISM,GUCY2C,KEGG
KEGG_PURINE_METABOLISM,ENTPD4,KEGG
KEGG_PURINE_METABOLISM,PKM2,KEGG
KEGG_PURINE_METABOLISM,GUCY1A3,KEGG
KEGG_PURINE_METABOLISM,GUK1,KEGG
KEGG_PURINE_METABOLISM,GUCY2F,KEGG
KEGG_PURINE_METABOLISM,ADK,KEGG
KEGG_PURINE_METABOLISM,ITPA,KEGG
KEGG_PURINE_METABOLISM,POLR1C,KEGG
KEGG_PURINE_METABOLISM,PRHOXNB,KEGG
KEGG_PURINE_METABOLISM,POLE4,KEGG
KEGG_PURINE_METABOLISM,RRM1,KEGG
KEGG_PURINE_METABOLISM,POLR3D,KEGG
KEGG_PURINE_METABOLISM,RRM2,KEGG
KEGG_PURINE_METABOLISM,NT5C3,KEGG
KEGG_PURINE_METABOLISM,PDE8B,KEGG
KEGG_PURINE_METABOLISM,POLR3GL,KEGG
KEGG_PURINE_METABOLISM,NT5E,KEGG
KEGG_PURINE_METABOLISM,NPR2,KEGG
KEGG_PURINE_METABOLISM,NPR1,KEGG
KEGG_PURINE_METABOLISM,PDE10A,KEGG
KEGG_PURINE_METABOLISM,ENTPD6,KEGG
KEGG_PURINE_METABOLISM,ENTPD2,KEGG
KEGG_PURINE_METABOLISM,ENTPD5,KEGG
KEGG_PURINE_METABOLISM,ENTPD3,KEGG
KEGG_PURINE_METABOLISM,NUDT5,KEGG
KEGG_PURINE_METABOLISM,ENTPD1,KEGG
KEGG_PURINE_METABOLISM,PFAS,KEGG
KEGG_PURINE_METABOLISM,NT5C1B,KEGG
KEGG_PURINE_METABOLISM,APRT,KEGG
KEGG_PURINE_METABOLISM,PRPS1L1,KEGG
KEGG_PURINE_METABOLISM,PPAT,KEGG
KEGG_PURINE_METABOLISM,NME7,KEGG
KEGG_PURINE_METABOLISM,NT5C,KEGG
KEGG_PURINE_METABOLISM,ALLC,KEGG
KEGG_PURINE_METABOLISM,ZNRD1,KEGG
KEGG_PYRIMIDINE_METABOLISM,NT5C2,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR2G,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR2H,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR2E,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR2F,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR2I,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR2J,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLE3,KEGG
KEGG_PYRIMIDINE_METABOLISM,TYMS,KEGG
KEGG_PYRIMIDINE_METABOLISM,TXNRD1,KEGG
KEGG_PYRIMIDINE_METABOLISM,NME6,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR1D,KEGG
KEGG_PYRIMIDINE_METABOLISM,PNPT1,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR2K,KEGG
KEGG_PYRIMIDINE_METABOLISM,DHODH,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLD3,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR2L,KEGG
KEGG_PYRIMIDINE_METABOLISM,NME1-NME2,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLA2,KEGG
KEGG_PYRIMIDINE_METABOLISM,UPRT,KEGG
KEGG_PYRIMIDINE_METABOLISM,CANT1,KEGG
KEGG_PYRIMIDINE_METABOLISM,NME4,KEGG
KEGG_PYRIMIDINE_METABOLISM,NME1,KEGG
KEGG_PYRIMIDINE_METABOLISM,NME2,KEGG
KEGG_PYRIMIDINE_METABOLISM,NME3,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR3C,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR3G,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR3F,KEGG
KEGG_PYRIMIDINE_METABOLISM,NUDT2,KEGG
KEGG_PYRIMIDINE_METABOLISM,PRIM1,KEGG
KEGG_PYRIMIDINE_METABOLISM,PRIM2,KEGG
KEGG_PYRIMIDINE_METABOLISM,NME5,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLD4,KEGG
KEGG_PYRIMIDINE_METABOLISM,DTYMK,KEGG
KEGG_PYRIMIDINE_METABOLISM,CTPS,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLA1,KEGG
KEGG_PYRIMIDINE_METABOLISM,ENTPD8,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLE2,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLD1,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLD2,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLE,KEGG
KEGG_PYRIMIDINE_METABOLISM,CAD,KEGG
KEGG_PYRIMIDINE_METABOLISM,CMPK2,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR1E,KEGG
KEGG_PYRIMIDINE_METABOLISM,NT5C1A,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR3A,KEGG
KEGG_PYRIMIDINE_METABOLISM,DCTD,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR2B,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR2A,KEGG
KEGG_PYRIMIDINE_METABOLISM,DCK,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR2D,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR2C,KEGG
KEGG_PYRIMIDINE_METABOLISM,UCK1,KEGG
KEGG_PYRIMIDINE_METABOLISM,UPB1,KEGG
KEGG_PYRIMIDINE_METABOLISM,TXNRD2,KEGG
KEGG_PYRIMIDINE_METABOLISM,CMPK1,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR3K,KEGG
KEGG_PYRIMIDINE_METABOLISM,RRM2B,KEGG
KEGG_PYRIMIDINE_METABOLISM,PNP,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR1B,KEGG
KEGG_PYRIMIDINE_METABOLISM,UPP2,KEGG
KEGG_PYRIMIDINE_METABOLISM,CTPS2,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR2J2,KEGG
KEGG_PYRIMIDINE_METABOLISM,CDA,KEGG
KEGG_PYRIMIDINE_METABOLISM,NT5M,KEGG
KEGG_PYRIMIDINE_METABOLISM,DUT,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR3H,KEGG
KEGG_PYRIMIDINE_METABOLISM,UCKL1,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR2J3,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR1A,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR3B,KEGG
KEGG_PYRIMIDINE_METABOLISM,ENTPD4,KEGG
KEGG_PYRIMIDINE_METABOLISM,ITPA,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR1C,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLE4,KEGG
KEGG_PYRIMIDINE_METABOLISM,RRM1,KEGG
KEGG_PYRIMIDINE_METABOLISM,RRM2,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR3D,KEGG
KEGG_PYRIMIDINE_METABOLISM,NT5C3,KEGG
KEGG_PYRIMIDINE_METABOLISM,DPYS,KEGG
KEGG_PYRIMIDINE_METABOLISM,DPYD,KEGG
KEGG_PYRIMIDINE_METABOLISM,TYMP,KEGG
KEGG_PYRIMIDINE_METABOLISM,UMPS,KEGG
KEGG_PYRIMIDINE_METABOLISM,UCK2,KEGG
KEGG_PYRIMIDINE_METABOLISM,POLR3GL,KEGG
KEGG_PYRIMIDINE_METABOLISM,TK1,KEGG
KEGG_PYRIMIDINE_METABOLISM,NT5E,KEGG
KEGG_PYRIMIDINE_METABOLISM,TK2,KEGG
KEGG_PYRIMIDINE_METABOLISM,UPP1,KEGG
KEGG_PYRIMIDINE_METABOLISM,ENTPD6,KEGG
KEGG_PYRIMIDINE_METABOLISM,ENTPD5,KEGG
KEGG_PYRIMIDINE_METABOLISM,ENTPD3,KEGG
KEGG_PYRIMIDINE_METABOLISM,ENTPD1,KEGG
KEGG_PYRIMIDINE_METABOLISM,NT5C1B,KEGG
KEGG_PYRIMIDINE_METABOLISM,NT5C,KEGG
KEGG_PYRIMIDINE_METABOLISM,NME7,KEGG
KEGG_PYRIMIDINE_METABOLISM,AK3,KEGG
KEGG_PYRIMIDINE_METABOLISM,ZNRD1,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,GLUD2,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,GFPT2,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,AGXT2,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,CPS1,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,GLS2,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,ABAT,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,ADSS,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,ADSL,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,GLUD1,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,GLS,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,ASL,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,IL4I1,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,GPT,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,GFPT1,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,GPT2,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,DDO,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,ADSSL1,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,ACY3,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,GAD1,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,GAD2,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,GOT2,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,AGXT,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,GLUL,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,NIT2,KEGG
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,GOT1,KEGG
